@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-R6,8,14,17,19,21-24,28-30,32,36-38,40,42-43,45-48,50-57,59,61-62,65-70,72-81,86-95,97-98,101-102,104-163,165-167,169,171,173,177-179,181,184,186-187,189-196,198-227,229-233,235-237,242-253,256-257,259-260,262-266,268-273'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgASA+ArithAvg numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute orgASA_PGeomAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute orgacc-waterdonratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute I {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute P5 {yes,no}
@attribute PaulingElectronegMax numeric
@attribute PaulingElectronegMin numeric
@attribute IonizationMean numeric
@attribute EAMean numeric
@attribute PaulingElectronegMean numeric
@attribute PearsonElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4531,0.2812,0.0032,0.2812,0.2812,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.926,0.5746,0.0065,0.5746,0.5746,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6767,0.4199,0.0048,0.4199,0.4199,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6692,0.4153,0.0047,0.4153,0.4153,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8147,0.5056,0.0057,0.5056,0.5056,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2278,0.1414,0.0016,0.1414,0.1414,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5269,0.327,0.0037,0.327,0.327,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.0747,0.6669,0.0076,0.6669,0.6669,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.1983,0.123,0.0014,0.123,0.123,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4546,0.2821,0.0032,0.2821,0.2821,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6801,0.422,0.0048,0.422,0.422,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2125,0.1319,0.0015,0.1319,0.1319,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.7986,0.4955,0.0056,0.4955,0.4955,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2129,0.1321,0.0015,0.1321,0.1321,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.214,0.1328,0.0015,0.1328,0.1328,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.535,0.332,0.0038,0.332,0.332,2
180,120,no,5,no,1,2,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.0775,0.6686,0.0076,0.6686,0.6686,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5963,0.37,0.0042,0.37,0.37,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.2759,0.7917,0.009,0.7917,0.7917,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4557,0.2827,0.0032,0.2827,0.2827,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4701,0.2917,0.0033,0.2917,0.2917,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.9277,0.5756,0.0065,0.5756,0.5756,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5205,0.323,0.0037,0.323,0.323,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6665,0.4136,0.0047,0.4136,0.4136,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2372,0.1472,0.0017,0.1472,0.1472,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8154,0.506,0.0058,0.506,0.506,2
180,72,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.7973,0.4947,0.0056,0.4947,0.4947,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2704,0.1678,0.0019,0.1678,0.1678,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.3161,0.8167,0.0093,0.8167,0.8167,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4665,0.2895,0.0033,0.2895,0.2895,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.9424,0.5848,0.0066,0.5848,0.5848,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.809,0.502,0.0057,0.502,0.502,2
180,96,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8043,0.4991,0.0057,0.4991,0.4991,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4631,0.2874,0.0033,0.2874,0.2874,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.9279,0.5758,0.0065,0.5758,0.5758,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.4946,0.3069,0.0035,0.3069,0.3069,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6792,0.4215,0.0048,0.4215,0.4215,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.682,0.4232,0.0048,0.4232,0.4232,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2453,0.1522,0.0017,0.1522,0.1522,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8073,0.5009,0.0057,0.5009,0.5009,2
180,96,no,5,no,1,2,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.2817,0.7953,0.009,0.7953,0.7953,2
180,96,no,5,no,1,2,17.26,41.18,55.03,6.89,21.58,3.07,17.95,365.55,96.34,55.28,0,55.03,5.91,21.58,3.07,365.55,282.95,96.34,41.18,365.55,282.95,96.34,55.28,5.91,96.34,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5973,0.3707,0.0042,0.3707,0.3707,2
180,96,no,5,no,1,2,17.26,41.18,55.03,6.89,21.58,3.07,17.95,365.55,96.34,55.28,0,55.03,5.91,21.58,3.07,365.55,282.95,96.34,41.18,365.55,282.95,96.34,55.28,5.91,96.34,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2668,0.1655,0.0019,0.1655,0.1655,2
180,96,no,5,no,1,2,19.35,45.78,61.32,7.56,25.84,3.37,20.04,397.7,96.36,55.28,0,61.32,5.14,25.84,3.37,397.7,307.78,96.36,45.78,397.7,307.78,96.36,55.28,5.14,96.36,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5997,0.3721,0.0042,0.3721,0.3721,2
180,96,no,5,no,1,2,19.35,45.78,61.32,7.56,25.84,3.37,20.04,397.7,96.36,55.28,0,61.32,5.14,25.84,3.37,397.7,307.78,96.36,45.78,397.7,307.78,96.36,55.28,5.14,96.36,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2682,0.1665,0.0019,0.1665,0.1665,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.3049,0.8097,0.0092,0.8097,0.8097,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2882,0.1789,0.002,0.1789,0.1789,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.3049,0.8097,0.0092,0.8097,0.8097,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6137,0.3808,0.0043,0.3808,0.3808,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2693,0.1671,0.0019,0.1671,0.1671,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.2825,0.7958,0.009,0.7958,0.7958,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2744,0.1703,0.0019,0.1703,0.1703,2
180,96,no,5,no,1,2,11.07,27.38,38.27,4.9,21.91,2.96,11.75,268.43,96.02,55.28,0,38.27,5.56,21.91,2.96,268.43,225.91,96.02,27.38,268.43,225.91,96.02,55.28,5.56,96.02,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.291,0.8011,0.0091,0.8011,0.8011,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6001,0.3724,0.0042,0.3724,0.3724,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2138,0.1327,0.0015,0.1327,0.1327,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2108,0.1308,0.0015,0.1308,0.1308,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6041,0.3749,0.0043,0.3749,0.3749,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.9951,0.6175,0.007,0.6175,0.6175,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.6146,0.3813,0.0043,0.3813,0.3813,2
180,48,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2125,0.1319,0.0015,0.1319,0.1319,2
