@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3,5-6,33,63,100,165,168,170,172,180,184,231,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberInorg numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgASA_PArithAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute orgdon-wateraccratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute S {yes,no}
@attribute Co {yes,no}
@attribute AtomicRadiusMax numeric
@attribute outcome {1,2,3,4}

@data
90,yes,no,2,6.62,17.76,0,-0.0216,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0219,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0222,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0264,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0172,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0215,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,0,-0.0217,yes,no,no,no,no,171,1
90,yes,no,2,6.62,17.76,-1,-0.0148,yes,yes,no,no,no,171,2
90,yes,no,2,6.62,17.76,-1,-0.0048,yes,yes,no,no,no,171,2
90,yes,no,2,6.62,17.76,-1,-0.0049,yes,yes,no,no,no,171,3
90,yes,no,2,5.17,96.38,-1,-0.0455,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0354,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0445,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0365,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0479,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0355,yes,yes,no,no,no,171,2
90,yes,no,2,5.17,96.38,-1,-0.0469,yes,yes,no,no,no,171,3
90,yes,no,2,5.17,96.38,-1,-0.0354,yes,yes,no,no,no,171,1
90,yes,no,2,7.39,104.58,-1,-0.0525,yes,yes,no,no,no,171,2
90,yes,no,2,7.39,104.58,-1,-0.0412,yes,yes,no,no,no,171,2
90,yes,no,2,7.39,104.58,-1,-0.0543,yes,yes,no,no,no,171,2
90,yes,no,2,7.39,104.58,-1,-0.0444,yes,yes,no,no,no,171,2
90,yes,no,2,5.3,96.11,-1,-0.0457,yes,yes,no,no,no,171,4
90,yes,no,2,5.3,96.11,-1,-0.0363,yes,yes,no,no,no,171,4
90,yes,no,2,5.3,96.11,-1,-0.0047,yes,yes,no,no,no,171,4
90,yes,no,2,5.3,96.11,-1,-0.0553,yes,yes,no,no,no,171,2
90,yes,no,2,5.3,96.11,-1,-0.015,yes,yes,no,no,no,171,2
90,yes,no,2,5.3,96.11,-1,-0.0159,yes,yes,no,no,no,171,4
90,yes,no,2,5.3,96.11,-1,-0.0157,yes,yes,no,no,no,171,2
90,yes,no,2,5.3,96.11,-1,-0.0176,yes,yes,no,no,no,171,4
90,yes,no,2,5.3,96.11,-1,-0.0146,yes,yes,no,no,no,171,2
90,yes,no,2,5.3,96.11,-1,-0.0177,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,-0.0018,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,-0.0002,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,59.99,-1,-0.001,yes,yes,no,no,no,171,2
90,yes,no,2,5.18,59.99,-1,-0.0009,yes,yes,no,no,no,171,2
90,yes,no,2,4.91,44.53,0,-0.0118,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0116,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0109,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0117,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.012,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0117,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0143,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0122,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0174,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0161,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0166,yes,no,no,no,no,171,3
90,yes,no,2,4.91,44.53,0,-0.0137,yes,no,no,no,no,171,3
90,yes,no,2,7.39,107.52,-1,-0.0323,yes,no,no,no,no,171,2
90,yes,no,2,7.39,107.52,-1,-0.029,yes,no,no,no,no,171,2
90,yes,no,2,7.39,107.52,-1,-0.0289,yes,no,no,no,no,171,2
90,yes,no,2,7.39,107.52,-1,-0.0302,yes,no,no,no,no,171,2
90,yes,no,2,7.39,107.52,-1,-0.0295,yes,no,no,no,no,171,3
90,yes,no,2,7.39,107.52,-1,-0.0301,yes,no,no,no,no,171,3
90,yes,no,2,7.39,107.52,-1,-0.0315,yes,no,no,no,no,171,2
90,yes,no,2,7.39,107.52,-1,-0.0302,yes,no,no,no,no,171,4
90,yes,no,2,7.39,107.52,-1,-0.0288,yes,no,no,no,no,171,1
90,yes,no,2,7.39,107.52,-1,-0.0294,yes,no,no,no,no,171,4
110,yes,no,3,7.05,34.93,-1,-0.0026,yes,no,no,no,no,171,3
110,yes,no,3,5.4,112.14,-1,-0.0228,yes,no,no,no,no,171,4
110,yes,no,3,4.91,44.53,-1,-0.0107,yes,no,no,no,no,171,4
110,yes,no,3,5.52,32.37,-1,-0.0125,yes,no,no,yes,no,171,3
110,yes,no,3,5.52,32.37,-1,-0.0096,yes,no,no,yes,no,171,3
110,yes,no,3,5.52,32.37,-1,-0.01,yes,no,no,yes,no,171,3
110,yes,no,3,5.18,33.93,-1,-0.0022,no,no,yes,yes,no,171,3
110,yes,no,3,5.18,33.93,-1,-0.0026,no,no,no,yes,no,171,1
90,yes,no,2,5.55,72.75,-1,-0.0076,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0095,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0097,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0076,yes,yes,no,no,no,171,4
90,yes,no,2,7.39,104.58,-1,-0.0278,no,no,no,no,no,171,1
90,yes,no,2,7.39,104.58,-1,-0.0518,no,no,no,no,no,171,1
90,yes,no,2,7.39,104.58,-1,-0.0048,no,no,no,no,no,171,4
90,yes,no,2,7.39,104.58,-1,-0.0176,no,no,no,no,no,171,4
90,yes,no,2,5.47,96.32,-1,-0.0133,no,no,no,no,no,171,1
90,yes,no,2,5.47,96.32,-1,-0.0248,no,no,no,no,no,171,1
90,yes,no,2,5.47,96.32,-1,-0.1167,no,no,no,no,no,171,4
90,yes,no,2,5.47,96.32,-1,-0.031,no,no,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.031,no,no,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.031,no,no,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.0079,no,no,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.0267,no,no,no,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.2131,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1658,no,no,yes,no,no,171,1
110,yes,no,1,5.17,96.38,-1,-0.1197,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.0227,no,no,yes,no,no,171,4
110,yes,no,1,5.17,96.38,-1,-0.2123,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1651,no,no,yes,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.008,yes,yes,no,no,no,171,4
90,yes,no,2,5.47,96.32,-1,-0.0089,yes,yes,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.008,yes,yes,no,no,no,171,4
90,yes,no,2,5.47,96.32,-1,-0.0089,yes,yes,no,no,no,171,2
90,yes,no,2,5.47,96.32,-1,-0.008,yes,yes,no,no,no,171,4
90,yes,no,2,5.47,96.32,-1,-0.0072,yes,yes,no,no,no,171,4
90,yes,no,2,7.39,104.58,-1,-0.0123,yes,yes,no,no,no,171,3
90,yes,no,2,7.39,104.58,-1,-0.0127,yes,yes,no,no,no,171,3
150,yes,no,2,6.87,41.06,-1,-0.0074,no,no,yes,no,no,171,3
150,yes,no,2,6.87,41.06,-1,-0.0097,no,no,yes,no,no,171,2
150,yes,no,2,6.87,41.06,-1,-0.0111,no,no,yes,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.014,no,no,yes,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0139,no,no,yes,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0139,no,no,yes,no,no,171,3
110,yes,no,1,5.17,96.38,-1,-0.1663,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.0209,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.2134,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1639,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.169,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.0217,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.2133,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1654,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1654,no,no,yes,no,no,171,2
110,yes,no,1,5.17,96.38,-1,-0.1646,no,no,yes,no,no,171,2
110,yes,yes,1,5.17,96.38,-1,-0.0025,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.2064,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.1638,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.1636,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.1636,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.0196,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.0196,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.2128,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.1684,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.1656,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.0228,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.2114,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.1639,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.163,no,no,yes,no,no,171,4
110,yes,no,1,5.3,96.11,-1,-0.0204,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.0204,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.2113,no,no,yes,no,no,171,2
110,yes,no,1,5.3,96.11,-1,-0.165,no,no,yes,no,no,171,2
110,yes,yes,1,5.3,96.11,-1,-0.0267,no,no,yes,no,no,171,2
150,yes,no,2,5.37,58.26,-1,-0.0086,no,no,yes,no,no,171,4
150,yes,no,2,5.37,58.26,-1,-0.008,no,no,yes,no,no,171,3
150,yes,no,2,5.37,58.26,-1,-0.0099,no,no,yes,no,no,171,3
150,yes,no,2,5.69,36.59,-1,-0.0133,no,no,yes,no,no,171,4
150,yes,no,2,5.69,36.59,-1,-0.0124,no,no,yes,no,no,171,4
150,yes,no,2,5.69,36.59,-1,-0.0141,no,no,yes,no,no,171,4
150,yes,no,2,5.4,112.14,-1,-0.0222,no,no,yes,no,no,171,3
150,yes,no,2,5.4,112.14,-1,-0.0229,no,no,yes,no,no,171,2
150,yes,no,2,5.4,104.8,-1,-0.021,no,no,yes,no,no,171,4
150,yes,no,2,4.91,44.53,-1,-0.0122,no,no,yes,no,no,171,3
150,yes,no,2,4.91,44.53,-1,-0.011,no,no,yes,no,no,171,4
150,yes,no,2,4.91,44.53,-1,-0.0115,no,no,yes,no,no,171,3
150,yes,no,2,5.55,72.41,-1,-0.017,no,no,yes,no,no,171,3
150,yes,no,2,5.55,72.75,-1,-0.0157,no,no,yes,no,no,171,4
150,yes,no,2,5.55,72.75,-1,-0.0129,no,no,yes,no,no,171,4
150,yes,no,2,5.25,13.86,-1,-0.0057,no,no,yes,no,no,171,4
150,yes,no,2,5.25,12.27,-1,-0.0047,no,no,yes,no,no,171,4
150,yes,no,2,5.25,12.27,-1,-0.003,no,no,yes,no,no,171,4
150,yes,no,2,5.92,27.89,-1,-0.0091,no,no,yes,no,no,171,2
150,yes,no,2,5.92,27.89,-1,-0.0089,no,no,yes,no,no,171,3
150,yes,no,2,5.92,27.25,-1,-0.0065,no,no,yes,no,no,171,2
150,yes,no,2,5.42,26.37,-1,-0.0092,no,no,yes,no,no,171,3
150,yes,no,2,5.42,26.37,-1,-0.01,no,no,yes,no,no,171,4
150,yes,no,2,5.42,14.18,-1,-0.0063,no,no,yes,no,no,171,4
110,yes,no,2,5.17,96.38,-1,-0.0489,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0357,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.045,yes,yes,no,no,no,171,4
110,yes,yes,2,5.17,96.38,-1,-0.035,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0452,yes,yes,no,no,no,171,4
110,yes,no,2,5.17,96.38,-1,-0.0354,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0473,yes,yes,no,no,no,171,1
110,yes,no,2,5.17,96.38,-1,-0.0562,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.0487,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.0359,yes,yes,no,no,no,171,4
110,yes,no,2,5.56,96.02,-1,-0.0472,yes,yes,no,no,no,171,1
110,yes,no,2,5.56,96.02,-1,-0.0354,yes,yes,no,no,no,171,4
110,yes,no,2,5.56,96.02,-1,-0.0052,yes,yes,no,no,no,171,2
110,yes,yes,2,5.56,96.02,-1,-0.0046,yes,yes,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0386,yes,yes,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0294,yes,yes,no,no,no,171,4
110,yes,no,2,5.55,72.75,-1,-0.0132,yes,yes,no,no,no,171,4
110,yes,no,2,5.55,72.75,-1,-0.0126,yes,yes,no,no,no,171,4
110,yes,no,2,5.55,72.75,-1,-0.0384,yes,yes,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0301,yes,yes,no,no,no,171,4
150,yes,no,2,4.08,31.24,-1,-0.0043,no,no,yes,no,no,171,4
150,yes,no,2,4.08,31.24,-1,-0.0043,no,no,yes,no,no,171,4
110,yes,no,2,5.55,72.75,-1,-0.0259,yes,yes,no,no,no,171,2
150,yes,no,2,4.08,31.24,-1,-0.0043,no,no,yes,no,no,171,4
150,yes,no,2,4.08,30.99,-1,-0.0003,no,no,yes,no,no,171,3
110,yes,no,2,4.91,44.53,-1,-0.0239,yes,yes,no,no,no,171,2
110,yes,no,2,4.91,44.53,-1,-0.0317,yes,yes,no,no,no,171,4
150,yes,no,2,4.08,30.99,-1,0,no,no,yes,no,no,171,3
110,yes,no,2,4.91,44.53,-1,-0.0238,yes,yes,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0302,yes,yes,no,no,no,171,2
110,yes,no,2,4.91,44.53,-1,-0.0239,yes,yes,no,no,no,171,2
110,yes,yes,2,4.91,44.53,-1,-0.0034,yes,yes,no,no,no,171,2
110,yes,yes,2,4.91,44.53,-1,-0.0034,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0375,yes,yes,no,no,no,171,4
150,yes,no,2,5.69,64.03,-1,-0.0146,no,no,yes,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0131,no,no,yes,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0141,no,no,yes,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0136,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,36.59,-1,-0.0111,no,no,yes,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0125,yes,yes,no,no,no,171,4
150,yes,no,2,5.69,36.59,-1,-0.012,no,no,yes,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0128,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,36.59,-1,-0.0123,no,no,yes,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.014,yes,yes,no,no,no,171,2
110,yes,yes,2,5.55,72.41,-1,-0.016,yes,yes,no,no,no,171,2
110,yes,no,2,5.55,72.41,-1,-0.0172,yes,yes,no,no,no,171,2
110,yes,no,2,5.55,72.41,-1,-0.0166,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.0047,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.0043,yes,yes,no,no,no,171,4
110,yes,no,2,5.3,96.11,-1,-0.0039,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.007,yes,yes,no,no,no,171,4
110,yes,no,2,5.3,96.11,-1,-0.0081,yes,yes,no,no,no,171,2
110,yes,no,2,5.3,96.11,-1,-0.0044,yes,yes,no,no,no,171,2
150,yes,no,2,4.08,31.24,-1,-0.0045,yes,no,no,no,no,171,2
110,yes,yes,2,5.47,96.32,-1,-0.0058,yes,yes,no,no,no,171,2
150,yes,no,2,4.08,30.99,-1,-0.0003,yes,no,no,no,no,171,4
150,yes,no,2,4.08,30.99,-1,0,yes,no,no,no,no,171,3
110,yes,no,2,5.47,96.32,-1,-0.0055,yes,yes,no,no,no,171,2
110,yes,no,2,5.47,96.32,-1,-0.0047,yes,yes,no,no,no,171,2
110,yes,no,2,5.47,96.32,-1,-0.0053,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,64.03,-1,-0.0147,yes,no,no,no,no,171,4
110,yes,no,2,5.47,96.32,-1,-0.0054,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,64.03,-1,-0.0184,yes,no,no,no,no,171,3
110,yes,no,2,5.47,96.32,-1,-0.0052,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,64.03,-1,-0.0148,yes,no,no,no,no,171,3
110,yes,no,2,5.47,96.32,-1,-0.0048,yes,yes,no,no,no,171,2
110,yes,no,2,5.47,96.32,-1,-0.005,yes,yes,no,no,no,171,2
110,yes,yes,2,5.47,96.32,-1,-0.0027,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,36.59,-1,-0.0121,yes,no,no,no,no,171,3
150,yes,no,2,5.69,36.59,-1,-0.0136,yes,no,no,no,no,171,2
110,yes,yes,2,5.17,96.38,-1,-0.0064,yes,yes,no,no,no,171,2
150,yes,no,2,5.69,36.59,-1,-0.0123,yes,no,no,no,no,171,2
150,yes,no,2,5.69,36.59,-1,-0.0123,yes,no,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0048,yes,yes,no,no,no,171,2
150,yes,no,2,5.4,112.14,-1,-0.0245,yes,no,no,no,no,171,3
110,yes,no,2,5.17,96.38,-1,-0.0039,yes,yes,no,no,no,171,2
150,yes,no,2,5.4,112.14,-1,-0.0231,yes,no,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0067,yes,yes,no,no,no,171,2
150,yes,no,2,5.4,104.8,-1,-0.0202,yes,no,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0042,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0062,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.005,yes,yes,no,no,no,171,2
110,yes,no,2,5.17,96.38,-1,-0.0056,yes,yes,no,no,no,171,2
110,yes,no,2,7.05,34.93,-1,-0.0027,yes,no,no,no,no,171,4
110,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
110,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
110,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,2
110,yes,no,2,5.18,33.93,-1,-0.0002,yes,yes,no,no,no,171,2
110,yes,no,2,5.18,33.93,-1,-0.0002,yes,yes,no,no,no,171,2
110,yes,no,2,5.18,59.99,-1,-0.0008,yes,yes,no,no,no,171,2
110,yes,no,2,5.18,59.99,-1,-0.0008,yes,yes,no,no,no,171,2
110,yes,yes,2,4.08,31.24,-1,-0.0045,yes,no,no,no,no,171,2
110,yes,no,2,4.08,30.99,-1,-0.0003,yes,no,no,no,no,171,4
110,yes,no,2,4.08,30.99,-1,0,yes,no,no,no,no,171,3
110,yes,no,2,5.69,64.03,-1,-0.0147,yes,no,no,no,no,171,3
110,yes,no,2,7.05,34.93,-1,-0.0027,yes,no,no,no,no,171,4
110,yes,no,2,7.05,34.93,-1,-0.0026,yes,no,no,no,no,171,2
110,yes,no,2,7.05,34.93,-1,-0.0025,yes,no,no,no,no,171,2
110,yes,no,2,4.65,45.39,-1,-0.0028,no,no,no,yes,no,171,2
110,yes,no,2,4.65,27.88,-1,-0.0004,no,no,no,yes,no,171,2
110,yes,no,2,4.65,27.88,-1,-0.0004,no,no,no,yes,no,171,2
110,yes,no,2,4.65,27.88,-1,0,no,no,no,yes,no,171,2
110,yes,no,2,5.18,59.99,-1,-0.003,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0001,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,0,no,no,no,yes,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0229,yes,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0301,yes,no,no,no,no,171,3
110,yes,no,2,5.4,104.8,-1,-0.0224,yes,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.011,yes,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0118,yes,no,no,no,no,171,2
110,yes,no,2,4.91,44.53,-1,-0.0101,yes,no,no,no,no,171,2
110,yes,no,2,5.18,59.99,-1,-0.0031,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0001,no,no,no,yes,no,171,2
110,yes,no,2,5.18,33.93,-1,0,no,no,no,yes,no,171,3
110,yes,no,2,5.92,27.89,0,-0.0064,yes,no,no,no,no,171,4
110,yes,no,2,5.92,27.89,17.64,-0.0068,yes,no,no,no,no,171,4
110,yes,no,2,5.92,27.25,17.64,-0.004,yes,no,no,no,no,171,1
110,yes,no,2,5.92,27.89,0,-0.0056,yes,no,no,no,no,171,4
110,yes,no,2,5.92,27.89,17.64,-0.0059,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.25,17.64,-0.0042,yes,no,no,no,no,171,1
110,yes,no,2,4.65,45.39,0,-0.002,yes,no,no,no,no,171,4
110,yes,no,2,4.65,27.88,17.64,-0.0003,yes,no,no,no,no,171,4
110,yes,no,2,4.65,27.88,17.64,0,yes,no,no,no,no,171,1
110,yes,no,2,4.91,44.53,-1,-0.0112,yes,no,no,no,no,171,2
110,yes,no,2,4.91,44.53,-1,-0.0132,yes,no,no,no,no,171,2
110,yes,no,2,4.91,44.53,-1,-0.0101,yes,no,no,no,no,171,2
110,yes,no,2,5.55,72.41,-1,-0.0215,yes,no,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0152,yes,no,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0142,yes,no,no,no,no,171,2
110,yes,no,2,5.55,72.75,-1,-0.0142,yes,no,no,no,no,171,2
110,yes,no,2,5.25,13.86,-1,-0.006,yes,no,no,no,no,171,3
110,yes,no,2,5.25,12.27,-1,-0.0043,yes,no,no,no,no,171,2
110,yes,no,2,5.25,12.27,-1,-0.0029,yes,no,no,no,no,171,2
110,yes,no,2,5.92,27.89,-1,-0.0087,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0088,yes,no,no,no,no,171,2
110,yes,no,2,5.92,27.25,-1,-0.0067,yes,no,no,no,no,171,4
110,yes,no,2,5.42,26.37,-1,-0.0092,yes,no,no,no,no,171,2
110,yes,no,2,5.42,26.37,-1,-0.0091,yes,no,no,no,no,171,2
110,yes,no,2,5.42,14.18,-1,-0.0059,yes,no,no,no,no,171,2
110,yes,no,2,4.08,31.24,-1,-0.0046,yes,no,no,no,no,171,3
110,yes,no,2,4.08,31.24,-1,-0.0045,yes,no,no,no,no,171,3
110,yes,no,2,5.69,64.03,-1,-0.0147,yes,no,no,no,no,171,3
110,yes,no,2,5.69,64.03,-1,-0.0176,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.006,yes,no,no,no,no,171,3
110,yes,no,2,5.25,13.86,-1,-0.0061,yes,no,no,no,no,171,3
110,yes,no,2,4.91,44.53,-1,-0.0113,yes,no,no,no,no,171,3
110,yes,no,2,4.91,44.53,-1,-0.0096,yes,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0249,yes,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0241,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0093,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.009,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0089,yes,no,no,no,no,171,2
110,yes,no,2,4.08,31.24,-1,-0.0045,yes,no,no,no,no,171,3
110,yes,no,2,4.08,30.99,-1,-0.0003,yes,no,no,no,no,171,4
110,yes,no,2,4.08,30.99,-1,0,yes,no,no,no,no,171,2
110,yes,no,2,4.08,31.24,-1,-0.0031,yes,no,no,no,no,171,4
110,yes,no,2,5.69,64.03,-1,-0.0137,yes,no,no,no,no,171,4
110,yes,no,2,5.69,64.03,-1,-0.0151,yes,no,no,no,no,171,1
110,yes,no,2,4.91,44.53,-1,-0.0123,yes,no,no,no,no,171,3
110,yes,no,2,4.91,44.53,-1,-0.012,yes,no,no,no,no,171,1
110,yes,no,2,4.91,44.53,-1,-0.0117,yes,no,no,no,no,171,1
110,yes,no,2,5.4,112.14,-1,-0.0218,yes,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0308,yes,no,no,no,no,171,3
110,yes,no,2,5.4,104.8,-1,-0.021,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0093,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0091,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.25,-1,-0.0066,yes,no,no,no,no,171,1
110,yes,no,2,5.92,27.89,-1,-0.0089,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.89,-1,-0.0091,yes,no,no,no,no,171,3
110,yes,no,2,5.92,27.25,-1,-0.0063,yes,no,no,no,no,171,4
110,yes,no,3,5.25,13.86,-1,-0.0059,yes,no,no,no,no,171,2
110,yes,no,3,5.25,13.86,-1,-0.0059,yes,no,no,no,no,171,2
110,yes,no,3,5.25,13.86,-1,-0.0054,yes,no,no,no,no,171,2
110,yes,no,3,5.18,33.93,-1,-0.0023,yes,no,no,no,no,171,3
110,yes,no,3,5.18,33.93,-1,-0.0023,yes,no,no,no,no,171,3
