@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,9-12,18,31,39,44,82,84,168,176,180,182-183,188,228,254,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA_PMin numeric
@attribute orgASA_PGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute Na {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute hardnessMaxWeighted numeric
@attribute outcome {1,2}

@data
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.8452,2
150,yes,2,no,4,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,2.2086,2
150,yes,2,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2311,2
150,yes,1,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,0.4148,1
150,yes,2,no,4,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1.12,yes,no,no,yes,no,no,2.55,0.7456,1
130,yes,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,no,no,no,yes,no,no,2.55,2.2815,2
130,yes,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,no,no,no,yes,no,no,2.55,2.2317,2
130,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,2.2391,2
130,yes,1,yes,3,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,0.99,no,no,no,yes,no,no,2.55,2.3003,1
130,yes,1,yes,3,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,0.99,no,no,no,yes,no,no,2.55,2.5118,1
130,yes,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,no,no,no,yes,no,no,2.55,2.2112,2
130,yes,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,2.2311,2
130,yes,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,2.2176,2
130,yes,2,no,4,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,1.07,yes,no,no,yes,no,no,2.55,2.2233,2
130,yes,2,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2549,1
130,yes,2,no,4,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1.12,yes,no,no,yes,no,no,2.55,2.2435,2
130,yes,2,no,4,9.88,25.21,31.16,10.62,31.16,197.94,58.29,58.29,0,yes,no,no,yes,no,no,2.55,2.2667,1
130,yes,2,no,4,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,2.2993,2
125,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,no,yes,no,no,2.55,1.0942,2
125,yes,4,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.97,no,no,no,yes,no,no,2.55,1.0707,1
125,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,no,yes,no,no,2.55,2.3208,2
125,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,no,yes,no,no,2.55,1.1799,2
125,yes,3,yes,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,no,yes,no,no,2.55,1.0885,1
125,yes,2,yes,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,no,yes,no,no,2.55,0.3903,1
125,yes,3,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,2.2408,2
125,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,0.4592,1
130,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,0.4125,2
130,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,0.4088,2
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,2.22,2
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,3.8164,2
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,3.7169,2
110,yes,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,2.258,2
110,yes,2,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2711,2
110,yes,2,no,4,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0.01,yes,no,no,yes,no,no,2.55,2.3672,2
110,yes,2,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,2.22,2
110,yes,2,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,2.178,2
110,yes,2,no,4,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1.12,yes,no,no,yes,no,no,2.55,2.2109,1
110,yes,2,no,4,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,2.1864,2
110,yes,2,no,4,9.47,25.19,29.3,9.47,29.3,239.3,0,0,0,yes,no,no,yes,no,no,2.55,2.2486,2
110,yes,2,no,4,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,yes,no,no,2.55,2.217,2
120,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2428,2
120,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,1.9285,2
120,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,1.5003,2
110,yes,2,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,1.4804,2
110,yes,2,no,4,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,1.5009,2
110,yes,2,yes,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,1.5191,1
110,yes,2,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,1.5255,2
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,no,yes,no,no,2.55,3.7569,2
110,yes,2,yes,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,no,no,no,yes,no,no,2.55,3.7848,1
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,no,yes,no,no,2.55,3.9825,2
110,yes,2,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1.12,no,no,no,yes,no,no,2.55,3.8268,2
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,2.9538,2
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,3.7344,2
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.1757,1
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.3565,1
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.4797,2
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.6039,2
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,0.8537,2
180,no,5,no,2,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,no,yes,no,no,no,no,2.16,1.0447,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2155,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2134,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.9845,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.9847,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.3082,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2982,2
180,no,5,no,2,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,no,yes,no,no,no,no,2.16,0.1096,2
180,no,5,no,2,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,no,yes,no,no,no,no,2.16,0.1038,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.6046,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.0317,2
180,no,5,no,2,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,no,yes,no,no,no,no,2.16,0.6101,1
180,no,5,no,2,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,no,yes,no,no,no,no,2.16,0.5954,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.4211,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2116,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.5941,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.5203,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.1286,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2973,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2824,2
115,yes,8,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,1.01,yes,no,no,no,no,no,2.1,0.352,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.3771,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.2095,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.3384,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.3387,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.2989,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.5902,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.5334,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.4789,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.4205,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.2559,2
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.4202,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.4207,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.3707,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2106,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.3398,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.3368,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2883,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.5309,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.1408,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.4268,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.426,2
90,yes,8,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1.01,yes,no,no,no,no,no,2.1,0.2496,1
115,yes,8,yes,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,1.01,yes,no,no,no,no,no,2.1,0.3707,2
90,yes,8,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0.02,yes,no,no,no,no,no,2.1,0.2156,2
90,no,8,no,3,11.75,30.31,38.15,12.03,38.15,224.64,25.98,25.98,0.3,yes,no,no,no,no,no,2.1,0.2752,2
90,no,8,no,3,11.75,30.31,38.15,12.03,38.15,224.64,25.98,25.98,0.3,yes,no,no,no,no,no,2.1,0.3699,2
90,no,8,no,3,11.75,30.31,38.15,12.03,38.15,224.64,25.98,25.98,0.3,yes,no,no,no,no,no,2.1,0.3328,2
90,no,8,no,3,9.94,25.21,32.65,10.31,32.65,212.76,33.54,33.54,0.3,yes,no,no,no,no,no,2.1,0.3525,2
90,no,8,no,3,11.88,29.85,38.58,12.19,38.58,221.19,28.68,28.68,0.29,yes,no,no,no,no,no,2.1,0.3362,2
90,no,8,no,3,11.88,29.85,38.58,12.19,38.58,221.19,28.68,28.68,0.29,yes,no,no,no,no,no,2.1,0.2764,2
90,no,8,no,3,11.88,29.85,38.58,12.19,38.58,221.19,28.68,28.68,0.29,yes,no,no,no,no,no,2.1,0.335,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4063,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.404,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4063,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4083,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4112,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4127,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4073,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4052,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4467,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4024,2
100,yes,8,no,3,7.08,17.87,28.05,7.42,28.05,213.24,61.92,61.92,0.51,yes,no,no,no,no,no,2.1,1.0369,2
100,yes,8,no,3,9.47,25.19,29.3,9.47,29.3,239.3,0,0,0,yes,no,no,no,no,no,2.1,1.0041,2
90,yes,7,no,3,11.88,29.85,38.58,12.5,38.58,215.61,58.26,58.26,0.04,yes,no,no,no,no,no,2.1,0.3677,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.3614,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.485,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.7443,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.8492,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,1.0305,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.4871,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.729,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.8522,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,1.0332,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.1795,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.4929,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.6199,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.7352,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.843,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.3529,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.4903,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.7267,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.846,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.1812,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.5914,1
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.859,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,1.0413,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,0.1242,2
180,no,5,no,2,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.06,no,yes,no,no,no,no,2.16,1.1066,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.7286,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.7265,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.4803,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.4861,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.0813,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.1293,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.1266,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.612,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.1598,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.1677,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.1575,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,1.1672,2
180,no,5,no,2,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,no,yes,no,no,no,no,2.16,1.1281,2
180,no,5,no,2,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,no,yes,no,no,no,no,2.16,1.1219,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,1.0945,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,1.0894,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1272,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1157,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1189,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.4827,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2378,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.4882,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.377,1
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2423,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.2429,2
180,no,5,no,2,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,no,yes,no,no,no,no,2.16,0.484,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.0606,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.0589,1
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.0634,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.846,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.8454,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.8469,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.966,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.963,2
180,no,5,no,2,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,yes,no,no,no,no,2.16,0.9664,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1749,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1829,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1802,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1827,2
180,no,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,yes,no,no,no,no,2.16,0.1857,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.4765,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.7207,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.2404,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.4946,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.7284,2
180,no,5,no,2,15.85,43,48.87,16.48,48.87,310.93,90.84,90.84,0,no,yes,no,no,no,no,2.16,0.9864,2
180,no,5,no,2,15.88,37.81,50.71,16.2,50.71,313.93,146.76,146.76,4.95,no,yes,no,no,no,no,2.16,0.1781,1
180,no,5,no,2,15.88,37.81,50.71,16.2,50.71,313.93,146.76,146.76,4.95,no,yes,no,no,no,no,2.16,0.1793,1
