@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,10,13,15-16,20,25,27,33-35,44,49,71,100,170,174,180,185,188,228,239,258,261,274'

@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute orgavgpolMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute Te {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute EAMean numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
12,no,2,13.96,4.79,26.99,3.48,293.95,46.13,2,4.91,14.99,2.42,13.37,24.25,5.1587,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0649,1
3,no,2,13.96,4.79,26.99,3.48,264.05,46.13,2,4.91,14.99,2.42,26.37,24.25,5.1587,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0641,1
8,no,2,9.88,3.6,23.12,3.57,227.47,46.13,2,4.91,14.99,2.42,30.88,19.23,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0651,2
9,no,2,12.65,3.56,27.24,3.36,227.47,46.13,2,4.91,14.99,2.42,13.98,23.54,5.7012,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0658,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0661,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0661,2
10,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0679,2
9,no,2,14.87,5.19,28.56,3.83,352.79,46.13,2,4.91,14.99,2.42,14.69,25.51,5.3732,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0747,2
8,no,2,13.11,5.81,21.98,2.94,301.3,96.32,2,4.91,14.99,2.42,46.13,22.495,5.1824,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0626,2
9,no,2,11.15,5.06,19.3,2.62,310.91,46.13,2,4.91,14.99,2.42,33.5,20.215,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0694,2
5,no,2,11.15,5.06,19.3,2.62,295.52,46.13,2,4.91,14.99,2.42,44.53,20.215,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0654,1
5,no,2,15.15,6.02,24.89,3.03,351.22,46.13,2,4.91,14.99,2.42,36.08,24.965,5.1777,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0633,1
5,no,2,15.15,6.02,24.89,3.03,351.22,46.13,2,4.91,14.99,2.42,36.08,24.965,5.1777,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0644,1
5,no,2,9.88,3.6,23.12,3.57,227.47,46.13,2,4.91,14.99,2.42,41.81,19.23,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0644,2
4,no,2,12.65,3.56,27.24,3.36,227.47,46.13,2,4.91,14.99,2.42,17.76,23.54,5.7012,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.063,1
5,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0716,2
5,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0752,1
5,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0622,1
5,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0661,1
5,no,2,13.11,5.81,21.98,2.94,301.3,96.32,2,4.91,14.99,2.42,46.13,22.495,5.1824,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.063,1
5,no,2,9.06,4.58,19.58,2.88,237.57,96.38,2,4.91,14.99,2.42,46.13,17.87,5.0383,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0634,2
9,no,2,9.06,4.58,19.58,2.88,237.57,96.38,2,4.91,14.99,2.42,46.13,17.87,5.0383,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0663,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0658,2
5,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0649,2
5,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0636,2
9,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0628,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0643,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0633,2
10,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0643,2
11,no,2,11.07,4.9,21.91,2.96,277.63,46.13,2,4.91,14.99,2.42,24.77,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0644,2
11,no,2,13.11,5.81,21.98,2.94,309.33,46.13,2,4.91,14.99,2.42,24.87,22.495,5.1824,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0634,2
10,no,2,13.11,5.81,21.98,2.94,301.3,96.32,2,4.91,14.99,2.42,46.13,22.495,5.1824,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0631,2
10,no,2,15.18,6.31,20.41,2.94,333.62,96.39,2,4.91,14.99,2.42,46.13,24.795,5.6797,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0636,2
9,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0698,2
9,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0688,2
9,no,2,11.07,4.9,21.91,2.96,268.43,96.02,2,4.91,14.99,2.42,46.13,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0636,2
11,no,2,11.07,4.9,21.91,2.96,277.63,46.13,2,4.91,14.99,2.42,24.77,20.195,5.2249,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.065,2
10,no,2,15.18,6.31,20.41,2.94,333.62,96.39,2,4.91,14.99,2.42,46.13,24.795,5.6797,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0622,2
11,no,2,15.18,6.31,20.41,2.94,341.77,46.13,2,4.91,14.99,2.42,24.89,24.795,5.6797,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0667,2
11,no,2,15.18,6.31,20.41,2.94,341.77,46.13,2,4.91,14.99,2.42,24.89,24.795,5.6797,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.066,2
8,no,2,17.65,6.49,27.78,3.3,380.76,46.13,2,4.91,14.99,2.42,33.98,27.51,5.2343,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0663,2
10,no,2,17.65,6.49,27.78,3.3,380.76,46.13,2,4.91,14.99,2.42,33.98,27.51,5.2343,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0622,2
11,no,2,17.65,6.49,27.78,3.3,388.59,46.13,2,4.91,14.99,2.42,7.44,27.51,5.2343,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0691,2
7,no,2,13.33,4.77,23.42,3.62,298.21,46.13,2,4.08,14.99,2.42,30.99,25.23,4.4758,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.065,2
4,no,2,13.33,4.77,23.42,3.62,298.21,46.13,2,4.08,14.99,2.42,30.99,25.23,4.4758,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0643,1
6,no,2,13.33,4.77,23.42,3.62,298.21,46.13,2,4.08,14.99,2.42,30.99,25.23,4.4758,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0634,2
10,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0649,2
10,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0647,2
10,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0626,2
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1552,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.149,1
8,no,1,13.88,4.66,25.55,3.42,273.45,23.05,0.98,5.52,25.55,3.42,23.05,34.29,5.52,-1,yes,no,no,no,no,2.1,120.4,0.0022,0.1447,2
8,no,1,24.87,7.85,36.87,3.76,416.89,102.72,1.22,7.39,36.87,3.76,102.72,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0022,0.1548,1
8,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1.01,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1504,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0016,0.092,1
8,no,1,24.87,7.85,36.87,3.76,416.89,102.72,1.22,7.39,36.87,3.76,102.72,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.154,1
8,no,1,24.87,7.85,36.87,3.76,416.89,102.72,1.22,7.39,36.87,3.76,102.72,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.001,0.1083,1
8,no,1,24.87,7.85,36.87,3.76,416.89,102.72,1.22,7.39,36.87,3.76,102.72,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0014,0.0804,1
8,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1.01,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1576,1
8,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1.01,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.001,0.1071,1
8,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1.01,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0742,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1532,2
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0015,0.1571,2
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0749,2
8,no,1,13.88,4.66,25.55,3.42,273.45,23.05,0.98,5.52,25.55,3.42,23.05,34.29,5.52,-1,yes,no,no,no,no,2.1,120.4,0.002,0.151,1
8,no,1,13.88,4.66,25.55,3.42,273.45,23.05,0.98,5.52,25.55,3.42,23.05,34.29,5.52,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.1217,1
8,no,1,13.88,4.66,25.55,3.42,273.45,23.05,0.98,5.52,25.55,3.42,23.05,34.29,5.52,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0759,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.002,0.1519,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.002,0.1515,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0013,0.0781,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0012,0.0705,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.001,0.1073,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0008,0.0854,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0009,0.0514,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0009,0.0948,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0008,0.0456,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0006,0.0628,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0005,0.0485,1
8,no,1,14.59,4.16,31.04,3.48,218.76,14.64,0.34,6.87,31.04,3.48,14.64,37.89,6.87,-1,yes,no,no,yes,no,2.1,120.4,0.0005,0.0283,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1484,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.145,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0023,0.1439,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1501,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0022,0.1491,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1476,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1443,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1493,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1501,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1456,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1436,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.144,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1537,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1476,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1473,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0023,0.1455,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1493,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1463,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.145,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1464,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1489,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1467,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1466,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1488,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1468,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1455,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1496,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1499,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1482,1
9,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0.01,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1459,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.147,1
7,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1456,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1496,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1455,1
8,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1508,1
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0022,0.1285,1
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1242,1
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1286,1
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0023,0.1425,1
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.147,1
8,no,1,7.08,3.87,17.02,2.6,213.24,61.92,0.51,5.3,17.02,2.6,61.92,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.151,1
8,no,1,7.08,3.87,17.02,2.6,213.24,61.92,0.51,5.3,17.02,2.6,61.92,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0018,0.1409,1
8,no,1,7.08,3.87,17.02,2.6,213.24,61.92,0.51,5.3,17.02,2.6,61.92,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0023,0.1523,1
8,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.99,5.4,21.83,2.92,104.8,30.59,5.4,-1,yes,no,no,no,no,2.1,120.4,0.0024,0.1494,1
8,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.99,5.4,21.83,2.92,104.8,30.59,5.4,-1,yes,no,no,no,no,2.1,120.4,0.0019,0.1392,1
8,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.99,5.4,21.83,2.92,104.8,30.59,5.4,-1,yes,no,no,no,no,2.1,120.4,0.0022,0.1594,1
8,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.99,5.4,21.83,2.92,104.8,30.59,5.4,-1,yes,no,no,no,no,2.1,120.4,0.0025,0.145,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1404,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1514,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.0021,0.1482,1
8,no,1,14.87,5.19,28.56,3.83,352.79,14.69,0.98,5.88,28.56,3.83,14.69,38.01,5.88,-1,yes,no,no,no,no,2.1,120.4,0.002,0.1418,1
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0763,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0762,2
8,no,1,9.88,3.6,23.12,3.57,218.32,30.88,0.99,5.56,23.12,3.57,30.88,25.45,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0001,0.0076,2
8,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0764,2
8,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0762,2
8,no,2,9.73,4.05,20.35,3.12,281.27,46.13,2,4.91,14.99,2.42,33.93,19.675,5.0432,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0763,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0765,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0761,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0768,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0763,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0763,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0767,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0772,2
6,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0674,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0011,0.0672,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0012,0.0693,2
9,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0014,0.0799,2
