@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,9,14,24,33,39,94-95,101,170-172,174,178-180,183,185,224,256,259-260,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgmaximalprojectionsizeMax numeric
@attribute orgASA_HMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgvanderwaalsMin numeric
@attribute oxlikeavgpol_pHdependentMax numeric
@attribute oxlikemolpolMax numeric
@attribute oxlikeASA_PMax numeric
@attribute Te {yes,no}
@attribute Br {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute N {yes,no}
@attribute P {yes,no}
@attribute S {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute V6 {yes,no}
@attribute IonizationMinWeighted numeric
@attribute PearsonElectronegMinWeighted numeric
@attribute hardnessMinWeighted numeric
@attribute outcome {1,2,3,4}

@data
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.8079,0.4353,0.3725,2
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7567,0.4077,0.3489,2
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7701,0.4149,0.3551,2
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7707,0.4152,0.3553,3
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7417,0.3996,0.342,3
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7423,0.3999,0.3422,3
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7579,0.4083,0.3494,3
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7757,0.4179,0.3576,4
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7462,0.402,0.344,2
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7473,0.4026,0.3445,3
110,24,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7673,0.4134,0.3538,3
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7273,0.3918,0.3353,2
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,2.4828,1.3377,1.1447,3
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7311,0.3939,0.3371,2
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7295,0.393,0.3363,2
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7501,0.4041,0.3458,4
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,2.495,1.3443,1.1503,2
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7779,0.4191,0.3586,2
110,24,yes,no,3,7.39,300.79,7.39,405.37,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7823,0.4215,0.3607,2
110,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7517,0.405,0.3466,2
110,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,1.4799,0.8933,0.5866,2
110,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7523,0.4053,0.3468,4
110,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7473,0.4026,0.3445,2
110,24,yes,no,3,5.71,239.3,4.89,221.38,-1,-1,-1,no,no,no,no,no,yes,yes,no,yes,no,3.3698,1.8156,1.5537,2
110,24,yes,no,3,5.56,172.41,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,3.4145,1.8397,1.5743,2
110,24,yes,no,3,5.91,269.21,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,3.363,1.812,1.5505,2
110,24,yes,no,3,5.14,301.34,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,3.383,1.8227,1.5597,2
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7031,0.3788,0.3241,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.655,0.3529,0.302,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.662,0.3567,0.3052,4
110,24,yes,no,4,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.3318,0.1788,0.153,3
110,24,yes,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.335,0.1805,0.1545,1
110,24,yes,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.6513,0.3509,0.3003,4
160,48,yes,no,3,5.92,210.85,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,0.3286,0.1771,0.1515,4
160,48,yes,no,3,5.18,247.34,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,0.3099,0.167,0.1429,4
160,48,yes,no,3,5.52,225.86,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,0.3562,0.1919,0.1642,3
160,48,yes,no,3,4.89,265.36,4.65,221.38,-1,-1,-1,no,no,no,no,yes,yes,yes,no,no,no,0.3362,0.1812,0.155,2
160,48,yes,no,4,5.4,170.62,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3493,0.1882,0.161,1
160,48,yes,no,4,5.93,225.18,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3307,0.1782,0.1525,1
160,48,yes,no,4,5.93,225.18,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3879,0.209,0.1789,1
160,48,yes,no,4,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3085,0.1662,0.1422,1
160,48,yes,no,4,5.17,141.19,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3049,0.1643,0.1406,1
160,48,yes,no,4,5.56,172.41,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3099,0.167,0.1429,1
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6305,0.3397,0.2907,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6641,0.3578,0.3062,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6539,0.3523,0.3015,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6465,0.3483,0.2981,2
170,96,yes,no,3,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.7272,0.3918,0.3353,3
170,96,yes,no,3,5.56,172.41,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.748,0.403,0.3448,4
170,96,yes,no,3,5.17,141.19,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.637,0.3432,0.2937,3
170,96,yes,no,3,5.4,194.98,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6528,0.3517,0.301,3
170,96,yes,no,3,5.93,248.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.7072,0.381,0.326,2
170,96,yes,no,3,5.8,333.22,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.7301,0.3934,0.3366,3
170,96,yes,no,3,5.25,277,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.214,0.1153,0.0987,4
170,96,yes,no,3,5.25,277,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.1589,0.0856,0.0733,4
110,24,yes,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6385,0.344,0.2944,2
110,24,yes,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.7391,0.3982,0.3408,3
110,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.6509,0.3507,0.3001,4
110,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6513,0.3509,0.3003,2
110,24,yes,no,3,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6894,0.3715,0.3179,3
110,24,yes,no,3,5.92,210.85,5.92,238.74,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.6297,0.3393,0.2903,3
110,24,yes,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,1.3708,0.7386,0.632,3
110,24,yes,no,3,4.08,263.26,4.08,294.5,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.7404,0.3989,0.3414,2
110,24,yes,no,3,5.69,142.39,5.69,206.42,-1,-1,-1,no,no,yes,no,yes,no,no,no,yes,yes,0.6283,0.3385,0.2897,3
110,60,yes,no,4,5.92,210.85,5.92,238.74,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.5904,0.3181,0.2722,2
110,60,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.757,0.4079,0.349,2
110,60,yes,no,4,5.25,261.95,5.25,275.81,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.5781,0.3115,0.2666,2
110,60,yes,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6251,0.3368,0.2882,2
110,60,yes,no,4,4.43,298.54,4.43,326.1,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6369,0.3431,0.2936,2
170,120,yes,no,3,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2654,0.6818,0.5834,4
170,120,yes,no,3,5.56,172.41,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2404,0.6683,0.5719,4
170,120,yes,no,3,5.17,141.19,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3263,0.7146,0.6115,3
170,120,yes,no,3,5.4,194.98,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.5389,0.8291,0.7095,3
170,120,yes,no,3,5.93,248.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.6462,0.887,0.759,2
170,120,yes,no,3,5.8,333.22,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3871,0.7474,0.6395,3
180,89,yes,no,3,5.92,210.85,5.92,238.74,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.6241,0.3363,0.2878,2
180,89,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.7675,0.4135,0.3539,2
180,89,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.5702,0.3072,0.2629,2
180,89,yes,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.718,0.3868,0.331,2
180,89,yes,no,3,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.749,0.4035,0.3453,3
180,89,yes,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6539,0.3523,0.3015,2
180,89,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.7911,0.4263,0.3648,2
180,89,yes,no,3,5.69,142.39,5.69,206.42,-1,-1,-1,no,no,yes,no,yes,no,no,no,yes,yes,0.7538,0.4061,0.3475,2
180,89,yes,no,3,4.08,263.26,4.08,294.5,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6043,0.3256,0.2786,2
180,89,yes,no,4,5.92,210.85,5.92,238.74,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7478,0.4029,0.3448,3
180,89,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.5859,0.3157,0.2701,3
180,89,yes,no,4,4.43,298.54,4.43,326.1,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7284,0.3924,0.3358,3
180,89,yes,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7072,0.381,0.3261,3
180,89,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7234,0.3897,0.3335,3
180,89,yes,no,4,5.25,261.95,5.25,275.81,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7734,0.4167,0.3566,3
170,120,yes,no,3,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3485,0.7265,0.6217,3
170,120,yes,no,3,5.56,172.41,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4694,0.7917,0.6775,3
170,120,yes,no,3,5.17,141.19,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3299,0.7165,0.6131,3
170,120,yes,no,3,5.47,204.98,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3148,0.7084,0.6062,3
170,120,yes,no,3,6.57,237.23,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4981,0.8071,0.6907,2
170,120,yes,no,3,5.4,170.62,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3012,0.7011,0.5999,2
170,120,yes,no,3,5.93,248.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3986,0.7535,0.6448,2
170,120,yes,no,3,5.8,311.35,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4408,0.7763,0.6643,3
170,120,yes,no,3,4.89,263.26,4.08,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2046,0.649,0.5554,4
170,120,yes,no,3,5.69,142.39,4.89,206.42,-1,-1,-1,no,no,no,no,yes,yes,no,no,yes,no,1.3435,0.7238,0.6194,2
140,72,yes,no,4,5.4,170.62,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3271,0.1762,0.1508,1
140,72,yes,no,4,5.93,225.18,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3436,0.1851,0.1584,1
140,72,yes,no,4,5.8,288.56,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3199,0.1724,0.1475,1
140,72,yes,no,4,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3271,0.1762,0.1508,1
140,72,yes,no,4,5.17,141.19,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3615,0.1947,0.1666,1
140,72,yes,no,4,5.56,172.41,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3564,0.192,0.1643,1
140,72,yes,no,4,5.47,204.98,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3264,0.1759,0.1505,1
140,72,yes,no,4,6.57,237.23,4.89,221.38,-1,-1,-1,no,no,no,yes,yes,yes,no,no,no,no,0.3643,0.1963,0.168,1
130,72,yes,no,4,5.92,210.85,5.92,238.74,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7211,0.3885,0.3325,2
130,72,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6872,0.3703,0.3168,2
130,72,yes,no,4,4.43,298.54,4.43,326.1,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7022,0.3783,0.3238,2
130,72,yes,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6338,0.3415,0.2922,2
130,72,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.656,0.3535,0.3025,2
130,72,yes,no,4,5.25,261.95,5.25,275.81,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.611,0.3292,0.2817,2
170,120,yes,no,3,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2425,0.6695,0.5729,3
170,120,yes,no,3,5.56,172.41,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.317,0.7096,0.6072,2
170,120,yes,no,3,5.17,141.19,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2991,0.6999,0.5989,2
170,120,yes,no,3,5.47,204.98,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2969,0.6988,0.598,2
170,120,yes,no,3,6.57,237.23,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3907,0.7493,0.6412,2
170,120,yes,no,3,5.4,170.62,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3871,0.7474,0.6395,2
170,120,yes,no,3,5.93,225.18,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2433,0.6699,0.5732,2
170,120,yes,no,3,5.8,288.56,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3134,0.7076,0.6055,2
170,120,yes,no,3,5.3,110.98,4.89,207.08,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6876,0.3705,0.317,4
170,120,yes,no,3,5.56,172.41,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6742,0.3633,0.3109,2
170,120,yes,no,3,5.17,141.19,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6497,0.35,0.2995,2
170,120,yes,no,3,5.47,204.98,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6337,0.3414,0.2922,2
170,120,yes,no,3,5.4,170.62,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.7164,0.386,0.3303,2
170,120,yes,no,3,6.57,237.23,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6716,0.3618,0.3096,2
170,120,yes,no,3,5.93,225.18,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.6427,0.3463,0.2963,2
170,120,yes,no,3,5.8,288.56,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.7426,0.4001,0.3424,2
180,48,yes,no,3,5.88,323.49,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4565,0.7848,0.6715,2
180,48,yes,no,3,5.88,323.49,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4565,0.7848,0.6715,2
180,48,yes,no,3,5.88,323.49,4.89,221.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2662,0.6822,0.5838,2
180,48,yes,no,3,5.88,338.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2347,0.6652,0.5692,2
180,48,yes,no,3,5.88,338.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.2976,0.6992,0.5983,2
180,48,yes,no,3,5.88,338.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.4608,0.7871,0.6735,2
180,48,yes,no,3,5.88,338.1,4.89,231.7,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,1.3077,0.7046,0.6029,2
180,48,yes,no,3,5.56,161.57,4.89,203.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.5654,0.3047,0.2607,4
180,48,yes,no,3,5.56,161.57,4.89,203.38,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.4989,0.2688,0.23,4
180,48,yes,no,3,5.56,187.44,4.89,218.32,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.5017,0.2703,0.2313,3
180,48,yes,no,3,5.56,187.44,4.89,218.32,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.4989,0.2688,0.23,2
180,48,yes,no,3,5.56,187.44,4.89,218.32,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.5919,0.3189,0.2729,3
180,48,yes,no,3,5.56,187.44,4.89,218.32,-1,-1,-1,no,no,no,no,yes,yes,no,no,no,no,0.5275,0.2842,0.2432,3
130,24,yes,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6342,0.3417,0.2924,2
130,24,yes,no,3,4.08,263.26,4.08,294.5,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6902,0.3719,0.3182,2
130,24,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.7073,0.3811,0.3261,2
130,24,yes,no,3,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.72,0.3879,0.332,2
130,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.5982,0.3223,0.2758,2
130,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,1.2379,0.667,0.5707,2
130,24,yes,no,3,5.92,210.85,5.92,238.74,-1,-1,-1,no,no,yes,no,yes,no,yes,no,no,yes,0.7192,0.3875,0.3316,2
130,24,yes,no,4,5.92,210.85,5.92,238.74,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7133,0.3843,0.3289,2
130,24,yes,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.7445,0.4011,0.3433,2
130,24,yes,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6382,0.3439,0.2943,2
130,24,yes,no,4,5.25,261.95,5.25,275.81,5.84,5.75,220.06,no,no,yes,no,yes,no,no,no,no,yes,0.6232,0.3358,0.2873,2
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9233,1.575,1.3478,4
110,24,yes,yes,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.8982,1.5615,1.3362,2
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9099,1.5678,1.3416,3
110,24,yes,yes,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.8592,1.5405,1.3182,2
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0589,1.6481,1.4103,4
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.951,1.59,1.3606,4
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,9.3741,5.0507,4.322,3
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.1069,1.674,1.4325,4
110,24,yes,no,2,3.4,127.08,3.4,218.1,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0375,1.6366,1.4005,4
110,24,yes,no,2,5.25,277,5.25,289.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.8347,1.5273,1.3069,4
110,24,yes,yes,2,5.25,277,5.25,289.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,10.1375,5.462,4.6739,4
110,24,yes,yes,2,5.25,277,5.25,289.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,4.0625,2.1888,1.873,3
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.1283,1.6855,1.4423,4
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9041,1.5647,1.3389,2
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0642,1.651,1.4128,2
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0802,1.6596,1.4201,2
110,24,yes,no,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.7866,1.5014,1.2848,4
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0108,1.6222,1.3881,3
110,24,yes,no,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.1229,1.6826,1.4398,3
110,24,yes,no,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9361,1.5819,1.3537,4
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9019,1.5635,1.3379,2
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9564,1.5929,1.363,2
110,24,yes,yes,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,5.3426,2.8786,2.4632,3
110,24,yes,no,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,3.0103,1.6219,1.3879,3
110,24,yes,no,2,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,no,2.9751,1.6029,1.3717,4
